EIN,NAME,STREET,CITY,ZIP,ACTIVITY,NTEE_CD
260506393,IMMANUEL EVANGELICAL FREE CHURCH,5028 NEWPORT AVE,SAINT LOUIS,63116-2315,59927602,
260510377,OPEN DOOR FELLOWSHIP-SPRINGFIELD,1530 S JEFFERSON AVE,SPRINGFIELD,65807-1808,0,X21
260519888,KNIGHTS OF COLUMBUS,6401 WADE AVE,SAINT LOUIS,63139-3435,36029265,
260524230,PARTNERSHIP FOR REGIONALEDUCATIONAL PREPARATION-KANSAS CITY,2300 MAIN ST STE 340,KANSAS CITY,64108-2414,0,B99
260527014,MISSOURI BUDDHIST MEDITATION CENTER,7102 N HANLEY RD,HAZELWOOD,63042-2928,0,X50
260535361,LUMINOUS ARTS PRODUCTION COMPANY,5336 SHAW AVE,SAINT LOUIS,63110-3024,0,A250
260541545,WHEATON HISTORICAL SOCIETY AND WHEATON DEPOT MUSEUM,PO BOX 385,WHEATON,64874-0385,0,A54
260543342,JOPLIN HIGH SCHOOL PROJECT GRADUATION 08,2104 INDIANA AVE,JOPLIN,64804-2229,0,O50
260546626,CALVARY CANINE,19900 OLD HIGHWAY 63 NORTH,STURGEON,65284-9143,0,B990
260548515,DESTINATION SPRINGFIELD,815 E SAINT LOUIS STREET STE 100,SPRINGFIELD,65806-2417,0,S30
260551867,WHOS NEXT,255 GREEN SUMMIT DR,WENTZVILLE,63385-4379,0,I23
260565844,EAGLE ROCK COMMUNITY CHURCH,28840 FARM RD 1215,EAGLE ROCK,65641-0000,0,X200
260568133,ST ANDREWS RESOURCES FOR SENIORSSYSTEM,1001 CRAIG RD STE 200,SAINT LOUIS,63146-6202,0,P80
260568165,ST ANDREWS CHARITABLE FOUNDATION,1001 CRAIG RD STE 200,SAINT LOUIS,63146-6202,0,T30
260576659,99 BILLION BETTER BEHAVIOR SUPPORT & LEARNING CENTER,5261 DELMAR BLVD STE 205,SAINT LOUIS,63108-1039,0,B92
260585663,WESLEY WAY FOUNDATION OF SEDALIAMISSOURI,1322 W BROADWAY BLVD,SEDALIA,65301-5302,0,X112
260615151,GATEWAY GREENING LAND TRUST INC,2211 WASHINGTON AVE,SAINT LOUIS,63103-1521,0,Y99
260617562,COLUMBIA COMMUNITY MONTESSORI,RR 7 BOX 7351F,AVA,65608-9783,0,B21
260617740,WINGS REFUGE,PO BOX 184,EL DORADO SPG,64744-0184,0,P43
260620588,FRATERNAL ORDER OF POLICE,527 W 39TH ST STE 201,KANSAS CITY,64111-2907,265000000,
260623149,AMERICAN DEMOCRACY ALLIANCE,1100 MAIN STREET,KANSAS CITY,64105-2120,0,W20
260640175,MARION I BREEN CHARITABLE FOUNDATION,1 NORTH BRENTWOOD,SAINT LOUIS,63105-3997,0,T22
260641763,RED TREE COMMUNITY CHURCH,PO BOX 185,BALLWIN,63022-0185,0,X21
260646458,MARSHFIELD CHRISTIAN SCHOOL A MISSOURI NON-PROFIT CORPORATION,114 COMMERCIAL ST,MARSHFIELD,65706-2104,0,B20
260648690,ACE MENTOR PROGRAM OF AMERICA INC,2345 GRAND BLVD STE 1000,KANSAS CITY,64108-2664,0,B99
260652665,TOUCHING THE STILLNESS MINISTRIES,PO BOX 6761,LEES SUMMIT,64064-6761,59029000,
260654241,PROJECT HONDURAS INC,1321 N HIGHWAY 21,IRONTON,63650-9129,0,X21
260654587,NATIONAL SOCIETY OF THE CHILDREN OF THE AMERICAN REVOLUTION,8598 HIGHWAY A,HIGBEE,65257-2561,0,
260655480,TEAM REVOLUTION,36 HIGHGATE RD,OLIVETTE,63132-4309,0,B90
260659386,OAK GROVE NEIGHBORHOOD ASSOCIATION,1131 S CRAIG AVE,SPRINGFIELD,65804-0604,0,S20
260659505,CHURCH OF RESTORATION INC,770 S TROY AVE,SPRINGFIELD,65802-6703,0,X21
260672012,HOWARD COUNTY ECONOMIC DEVELOPMENT COUNCIL,PO BOX 471,FAYETTE,65248-0471,0,S41
260693322,1ST ROYAL REGIMENT OF FOOTE,1717 BARBARA DR,SAINT CHARLES,63303-4003,0,B99
260694911,SAINT LOUIS HOSTA SOCIETY,117 GUNSTON HALL DR,SAINT CHARLES,63304-1047,0,C42
260695914,BIG GOD FELLOWSHIP,1116 SW GRAYSTONE CT,GRAIN VALLEY,64029-9373,0,X20
260715569,GLORIOUS PRAISE WORSHIP CENTER,PO BOX 3,MILLERSVILLE,63766-0003,0,X20
260715732,WEST END NEIGHBORHOOD COUNCIL,932 BEACH AVE,SAINT LOUIS,63112-2020,0,P28
260716062,BIBLOS FOUNDATION,196 SPRING OAKS DR,BALLWIN,63011-3834,0,X200
260718657,COTTLEVILLE PROFESSIONALFIREFIGHTERS ASSOCIATION,363 BALMORAL CASTLE DR,WENTZVILLE,63385-4399,0,J40
260723497,MARINE CORPS LEAGUE,2148 BROADWAY ST,CPE GIRARDEAU,63701-4411,0,
260732357,ABRIELLE NEFF FOUNDATION,16835 ICON RD,PICKERING,64476-9202,0,P58
260747431,CASS MEDICAL CENTER IMPROVEMENT CORPORATION,2800 E ROCK HAVEN RD,HARRISONVILLE,64701-4411,0,
260755644,WILDWOOD BUSINESS ASSOCIATION,PO BOX 549,GROVER,63040-0549,0,S40
260757849,BIBLE WAY ASSEMBLY OF DOE RUN,2649 MILLER ST,DOE RUN,63637-0000,1029000,
260758242,AMERICAN LEGION AUXILIARY,PO BOX 54,ELSBERRY,63343-0054,319907000,
260760732,MALARIA FINI,112 N MISSOURI ST,NEW FRANKLIN,65274-9614,0,Q33
260764827,FORT ZUMWALT EAST ACTIVITIES BOOSTER CLUB,600 FIRST EXECUTIVE AVE,SAINT PETERS,63376-2578,0,B112
260766685,GODS RESORT INC,PO BOX 4981,JOPLIN,64803-4981,0,L21
260780476,NORTHWEST MISSOURI ARES GROUP,568 NW 305TH ST,PLATTSBURG,64477-1394,0,M40
260788691,RESTORATION CENTER,9711 WINDSOR DR,LEES SUMMIT,64086-6675,0,O50
260792661,KANSAS IMMANUEL CHURCH,415 E CENTRAL RD,LAMAR,64759-9373,0,X21
260793642,WORLD OF WATER FOUNDATION,PO BOX 181,IMPERIAL,63052-0181,0,P82
260796761,GREATER ST LOUIS AREA CHAPTER OFTHE ASSOCIATION OF POOL & SPA,11450 LONG RD,BRIDGETON,63044-2224,0,S41
260797076,CAMP ENCOURAGE,4025 CENTRAL ST,KANSAS CITY,64111-2207,0,P20
260808635,AUSTIN CALEB BUIS MEMORIALFOUNDATION,220 HIGHLINE RIDGE CT,VILLAGE OF LOCH LLOYD,64012-0000,0,B82
260810531,FOUR WINDS INTERNATIONAL,PO BOX 8183,ST JOSEPH,64506-0000,0,P20
260817574,CHRIST EMBASSY CHURCH INTERNATIONAL- ASSEMBLIES OF GOD,9713 DIAMOND DR,SAINT LOUIS,63137-3630,0,
260824327,TURNING LIVES TODAY,1382 FIDDLE CREEK RD,LABADIE,63055-1806,0,X192
260828533,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,B83Z
260828602,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,B83Z
260836033,WHIRLWINDS BOOSTER CLUB,PO BOX 153,ARCHIE,64725-0153,0,B11
260837038,JC & HELEN V WYATT MEMORIAL TRUST FUND,245 COUNTY ROAD 440,NEW FRANKLIN,65274-9750,0,Y50
260840496,UMKC FOUNDATION,202 ADMIN CENTER 5100 ROCKHILL RD,KANSAS CITY,64110-0000,0,B11
260843458,TOASTMASTERS INTERNATIONAL,501 WESTMINSTER AVE,FULTON,65251-1230,59319000,
260843692,TOASTMASTERS INTERNATIONAL,1949 E SUNSHINE ST,SPRINGFIELD,65899-0001,59319000,
260844268,CHESS CLUB AND SCHOLASTIC CENTER OF SAINT LOUIS,4657 MARYLAND AVE,SAINT LOUIS,63108-1912,0,N31
260845779,EVERGY EMPLOYEE RELIEF FUND,1200 MAIN ST,KANSAS CITY,64105-2122,0,P60
260846684,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,B83Z
260846782,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,B83Z
260850360,PTA MISSOURI CONGRESS,516 W MEADOWMERE STPARKVIEW PTSA,SPRINGFIELD,65807-0000,59035000,
260852114,KNIGHTS OF COLUMBUS,711 S LACLEDE STATION RD APT G117,SAINT LOUIS,63119-4867,36029265,
260859448,LIBERATION CHRISTIAN CHURCH,PO BOX 300588,SAINT LOUIS,63130-0959,0,
260861784,QOOBA FOUNDATION,1925 ALLEN AVE,ST LOUIS,63104-3436,0,X40
260875415,JOHN WESLEY CHAMBERLAIN FOUNDATION,18025 HIGHWAY NN,BOWLING GREEN,63334-3604,0,T20
260891544,RETRIEVE YOUR LIFE MINISTRIES,3946 FINNEY AVE,SAINT LOUIS,63113-3424,0,X20
260899356,DEER TRAIL ESTATES PROPERTY OWNERS ASSOCIATION,PO BOX 782,BOLIVAR,65613-0782,0,S22
260972307,PTA MISSOURI CONGRESS,1001 E RYAN RD,GRAIN VALLEY,64029-8644,59035000,
261073690,WINFIELD FOLEY FIREFIGHTERS ASSOCIATION,PO BOX 118,WINFIELD,63389-0118,0,M24
261073732,RIVER MARKET COMMUNITY ASSOCIATION,20 E 5TH STREET,KANSAS CITY,64106-1102,0,S41
261082763,SPACE MUSEUM,116 E SCHOOL ST,BONNE TERRE,63628-1724,0,A57
261086040,SOUTH WEST CITY LIBRARY FOUNDATION,PO BOX 27,SOUTH WEST CY,64863-0027,0,B70
261086296,CARING FOR THE HEART RESTORATION INC,605 CHERRY ST,BELTON,64012-2501,0,P46
261092047,GATES-TO-HEAVEN INC,255 JACKET RD,SELIGMAN,65745-9298,0,Y50
261094944,JR FALCONS FOOTBALL CLUB INC,3810 PEAR TREE CT,JEFFERSON CTY,65101-9885,0,
261095200,GATEWAY HOUSE OF PRAYER INC,4646 S LINDBERGH BLVD,SAINT LOUIS,63127-1812,0,X20
261096395,GREATER NEW VISION MINISTRIES,33 GREEN ACRES RD,SAINT LOUIS,63137-1811,0,L40
261100909,CALVARY FELLOWSHIP OF KENNETT,113 SOUTH SIDE SQ,KENNETT,63857-2051,0,X21
261104353,GLOBAL COMPASSION MINISTRIES,3205 BUCKSKIN PATH,SAINT CHARLES,63301-1205,0,X20
261109656,BLACKRIVER HEALTHCARE FOUNDATION,221 PHYSICIANS PARK,POPLAR BLUFF,63901-3956,0,E92
261122269,JERICHO QUARTET INC,1 INDEPENDENCE AVE,DE SOTO,63020-3917,0,A6B
261122762,CROSSROADS BAPTIST ASSOCIATION,PO BOX 357,MOBERLY,65270-0357,0,X21
261132598,BOLDUC HISTORIC PROPERTIES SOCIETY,125 S MAIN ST,STE GENEVIEVE,63670-1629,0,A80
261149065,SOUTHEAST HIGH SCHOOL ALUMNI ASSOCIATION INC,6405 CRYSLER CT,KANSAS CITY,64133-6997,0,B99
261153431,ALL THINGS ARE POSSIBLE WORSHIP CENTER,PO BOX 1287,FLORISSANT,63031-0287,0,X20
261153717,ROCK OF AGES FELLOWSHIP INTERNATIONAL INC,6181 W FARM RD 94,SPRINGFIELD,65803-8786,0,
261158278,COMMUNITY CONFLICT SERVICES OF METROPOLITAN SAINT LOUIS,438 N SKINKER BLVD,SAINT LOUIS,63130-4834,0,I51
261160428,HYMNS NFP,PO BOX 901986,KANSAS CITY,64190-1986,0,P33
261166108,KANSAS CITY LESBIAN GAY AND ALLIED LAWYERS,4520 MAIN ST STE 1600,KANSAS CITY,64111-7748,0,Y03
261173788,MIDTOWN BAPTIST TEMPLE,3953 WALNUT ST,KANSAS CITY,64111-1519,0,X20
261174695,LIONS CLUB OF WENTZVILLE,1939 WENTZVILLE PKWY STE 376,WENTZVILLE,63385-3424,0,B82
261176778,MERAMEC LANDMARK BAPTIST ASSOCIATION,224 N HWY 67 STE 255,FLORISSANT,63031-5904,0,X21
261180071,RANDOLPH COUNTY BOARD OF REALTORS,PO BOX 365,MOBERLY,65270-0365,0,S41
261183692,MISSOURI CLUB FOR GROWTH,PO BOX 669,WILDWOOD,63040-0669,0,S20
261186520,HELPING HANDS ACROSS MISSOURI,114 KIRBY ST,MOBERLY,65270-1629,0,P99
261197287,SHOW-ME REGION NARCOTICS ANONYMOUS,PO BOX 45,COLUMBIA,65205-0045,0,F20
261206483,CULTURAL FESTIVALS FOUNDATION,225 S MERAMEC AVE STE 105,CLAYTON,63105-3553,0,A111
261210686,CURCHIN FAMILY FOUNDATION,3515 CEDAR RIDGE RD,JOPLIN,64804-1328,0,T22
261213547,DARREL BLAND SERTOMA CLUB,PO BOX 34625,N KANSAS CITY,64116-1025,0,
261215011,MISSOURI FAMILY POLICY COUNCIL,1430 TRIAD CENTER DR STE B,ST PETERS,63376-7354,0,R990
261215747,MAIN STREET CHURCH,116 N MAIN ST,SAINT CHARLES,63301-2827,0,X21
261218897,SECOND BLESSINGS,843 OAKMONT LN,UNION,63084-4480,0,P60
261223414,KANSAS CITY FAMILY MUSIC FEST,1607 OAK ST,KANSAS CITY,64108-1426,0,A68
261228464,THE HOWARD FOUNDATION OF ST LOUIS,16543 CLAYTON RD,WILDWOOD,63011-1720,0,T22
261230670,LIGHT OF LIFE OUTREACH,16 ALANDALE CT,FLORISSANT,63031-5212,0,P99
261231637,ENGINEERING AND TECHNOLOGY FOR LUTHERAN YOUTH,9323 BRENDA AVE,SAINT LOUIS,63123-4323,0,B90
261234812,JACKSON FOUNDATION FOR THE ARTS,10299 COUNTY ROAD 5140,ROLLA,65401-6171,0,T12
261238714,ST JOHN VIANNEY HIGH SCHOOL LACROSSE CLUB,1311 S KIRKWOOD RD,KIRKWOOD,63122-7226,0,N69
261238989,TRI-COUNTY ALTERNATIVE ENERGY EDUCATION AND VISITORS CENTER INC,605 N GRAND,KING CITY,64463-0000,0,B90
261244512,OPERATION SHOWER,7382 PERSHING AVE APT 1E,SAINT LOUIS,63130-4249,0,W30
261248195,SHOWMEFIRST INC,906 N KINGSHIGHWAY,PERRYVILLE,63775-1204,0,S41
261250943,EMBRACE COUNSELING AND RESOURCE CENTER INC,PO BOX 6742,LEES SUMMIT,64064-6742,0,P51
261251835,SYCAMORE FOUNDATION INC,6439 GRAVOIS AVE,ST LOUIS,63116-0000,0,F20
261258766,SPIRIT OF THE LORD FAMILY CHURCH INC,915 NORTHWEST PLAZA DR,SAINT ANN,63074-2207,0,X999
261266119,BAGNELL DAM STRIP ASSOCIATION,PO BOX 638,LAKE OZARK,65049-0638,0,S30
261266838,ROTARY INTERNATIONAL,PO BOX 8,COLUMBIA,65205-0008,520349200,
261278122,MORGANS MINISTRIES INC,914 KUMLER ST APT 4,TRENTON,64683-2500,0,X20
261278589,KING CITY COMMUNITY ASSOCIATION INC,8671 NW BOWEN RD,KING CITY,64463-9253,0,P99
261284386,FAMILY LIFE COMMUNITY OUTREACH,PO BOX 716,MOBERLY,65270-0716,0,P45
261289946,EQUIPPED 3,602 N RONEY ST,CARL JUNCTION,64834-9740,0,M20
261290081,GO FOR IT MINISTRIES INC,4601 E 114TH ST,KANSAS CITY,64137-2517,0,X21
261292897,FREDERICKTOWN R-1 SCHOOL DISTRICT FOUNDATION,704 E HIGHWAY 72,FREDERICKTOWN,63645-7491,0,B112
261294230,FRIENDS AGAINST HUNGER,PO BOX 7108,SPRINGFIELD,65801-7108,0,
261297380,VFW AUXILIARY DEPARTMENT OF MISSOURI,13440 COUNTY ROAD 191,SAVANNAH,64485-1993,907000000,
261304890,ABOUNDING GRACE MINISTRIES INC,7292 GADWALL WAY,OFALLON,63368-8047,0,X99
261306703,NEED BY NEED INC,1922 KINGS ROW MNR,SAINT LOUIS,63146-6025,0,T990
261308519,MORGAN COUNTY ATHLETIC CLUB,PO BOX 218,VERSAILLES,65084-0218,0,T30
261310149,ST JOSEPH MUSIC FOUNDATION,2603 FREDERICK AVE,SAINT JOSEPH,64506-2839,0,A68
261319097,CENTURY 21 NORTHWEST MISSOURI BROKER COUNCIL INC,801 MAIN ST,TRENTON,64683-2043,0,S41
261320405,HOUSE OF HOPE HAITI,25596 270TH ST,MARYVILLE,64468-7483,0,Q33
261330521,MISSOURI AGRICULTURAL INDUSTRY HEALTHCARE FUND,PO BOX 158,RICHMOND,64085-0158,0,S41
261336740,DOCS ON ROCKS,703 W JEFFERSON AVE,CONWAY,65632-8276,0,G123
261343214,PROGRESS EAST HEALTHCARE CENTER,4901 FOREST PARK AVE STE 1200,SAINT LOUIS,63108-1402,0,E21
261350812,EXECUTIVE BOARD OF THE MISSOURI BAPTIST CONVENTION,2038 TRINITY LN,NEW BLOOMFLD,65063-1924,1029000,
261351339,ZAREPHATH MINISTRIES,4001 FAIR AVE,SAINT LOUIS,63115-3426,0,P99
261352588,BUCHANAN COUNTY AGRI-BUSINESS EXPO CENTER INC,224 N 7TH ST,ST JOSEPH,64501-1906,0,B990
261378060,SAFE AT HOME,1736 E SUNSHINE ST STE 713,SPRINGFIELD,65804-1369,0,P44
261382062,LEARNING INSIGHTS INC,PO BOX 353,IMPERIAL,63052-0353,0,B99
261382458,MISSOURI RURAL ENTERPRISE AND INNOVATION CENTER,315 S FRANKLIN ST,KIRKSVILLE,63501-3516,0,S32
261388210,FRANKLIN COUNTY HONOR FLIGHT INC,20 SOUTH CHURCH STREET,UNION,63084-1856,0,W30
261398714,POINT OF CHANGE MINISTRIES,4335 LEXINGTON AVE,SAINT LOUIS,63115-2845,0,P24
261408989,HOUSE OF HOPE INC ROMANIAN ORPHAN MINISTRY,PO BOX 346,RAYMORE,64083-0346,0,
261409211,BEARS TOMORROW INC,19049 EAST VALLEY VIEW PARKWAY,INDEPENDENCE,64055-7026,0,O99
261411192,WARRENSBURG EARLY BIRD ROTARY CLUB FOUNDATION,PO BOX 1145,WARRENSBURG,64093-7145,0,S12
261418020,AMITY COMMUNITY ASSOCIATION,7973 SW STATE ROUTE N,STEWARTSVILLE,64490-7154,0,P20
261418486,NATIONAL SOCIETY OF THE CHILDREN OF THE AMERICAN REVOLUTION,2342 STOTLER WAY,JACKSON,63755-1662,0,
261425925,GATEWAY SCIENCE ACADEMY OF ST LOUIS,6576 SMILEY AVE,SAINT LOUIS,63139-2425,0,B20
261431468,MOYA FAMILY FOUNDATION,89 STONECREST,SAINT JOSEPH,64506-4015,0,T22
261432340,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,
261434041,WESTERN MISSOURI MENNONITE RELIEF SALE,465 SW 2001ST RD,KINGSVILLE,64061-9215,0,T30
261434344,HEROES IN ACTION,10529 FARVIEW AVE,SAINT ANN,63074-3717,0,O50
261441658,RESTORE COMMUNITY CHURCH,3000 NW 50TH ST,RIVERSIDE,64150-3502,0,X20
261444073,GRAHAM BENSINGER FOUNDATION,26 LADUE MNR,SAINT LOUIS,63124-1821,0,Q30
261447963,WARREN C LOVINGER JR AND MARILYN LOVINGER FAMILY FOUNDATION,625 S ASH ST,NEVADA,64772-3218,0,T22
261448023,SYNERGY CHURCH,PO BOX 1943,INDEPENDENCE,64055-0943,0,X21
261454278,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,
261458469,NITHYANANDA DHYANAPEETAM OF SAINT LOUIS,12555 SUNSET DR,ST LOUIS,63128-2169,0,X70
261460736,FRIENDS OF THE WASHINGTON PUBLIC LIBRARY,410 LAFAYETTE ST,WASHINGTON,63090-2605,0,T30
261466852,LOOK FOUNDATION,674 HOGAN DR,LAKE OZARK,65049-6932,0,T20
261470130,INTERNATIONAL OUTREACH MINISTRY,12523 MISSOURI BOTTOM RD,HAZELWOOD,63042-1561,0,X20
261472230,STOWERS REAL ESTATE HOLDING CORPORATION,1000 E 50TH ST,KANSAS CITY,64110-2262,0,S47
261482538,THOMAS FAIRVIEW CEMETERY,11090 COUNTY ROAD 3160,ROLLA,65401-9362,0,Y50
261483697,DESTINY TOWERS INC,4250 N NEWTON,KANSAS CITY,64117-2036,0,P70
261484066,THE SILK FOUNDATION,190 CARONDELET PLAZA,SAINT LOUIS,63105-3443,0,
261488701,FRIENDS OF THE KING INC,34203 ALL AMERICAN WAY,WARSAW,65355-5961,0,X20
261501731,INTO FREEDOM INC,14401 RICHMOND AVE,GRANDVIEW,64030-2110,0,Q33
261506412,MCGOWAN FOUNDATION OF SAINT LOUIS,PO BOX 2145,SAINT LOUIS,63158-0145,0,O50
261510936,THETA LAMBDA PROPERTIES LLC,1040 E ELM ST,SPRINGFIELD,65806-2611,0,Y40
261516789,MERCY HEALTH FOUNDATION SOUTH,10010 KENNERLY RD,SAINT LOUIS,63128-2106,0,E112
261520263,MISSOURI MOTION MEDIA ASSOCIATION,103 W LOCKWOOD AVE STE 217,SAINT LOUIS,63119-2945,0,S41
261523923,MEGAN MEIER FOUNDATION,515 JEFFERSON ST STE A,SAINT CHARLES,63301-2764,0,O50
261531552,AHEPA 53-III INC,1762 LEMAY FERRY ROAD,ST LOUIS,63125-2476,0,L222
261532176,WORLD OUTREACH CHRISTIAN CENTER CHURCH,1970 PARKER RD,SAINT LOUIS,63138-1315,0,X21
261536844,MCDONALD COUNTY SCHOOLS FOUNDATION,PO BOX 84,ANDERSON,64831-0084,0,B90
261540931,MO-ACC FOUNDATION,2650 S HANLEY RD STE 100,SAINT LOUIS,63144-2590,0,S03
261545304,COMMUNITY OUTREACH MINISTRIES OF BOLIVAR MO,PO BOX 181,BOLIVAR,65613-0181,0,P29
261546255,GATEWAY SPORTS LEAGUE INC,3548 YELLOW JASMINE DR,BRIDGETON,63044-3192,0,N50
261557647,JUNIOR GOLF FOUNDATION OF GREATER ST LOUIS,5163 CLAYTON AVE,SAINT LOUIS,63110-1423,0,N6A
261559325,LIFEBRIDGE CHURCH,1909 LARIMER TRL,WILDWOOD,63011-4801,0,X21
261561781,PURPOSE OF LIFE FOUNDATION,PO BOX 17703,KANSAS CITY,64134-0003,0,O50
261563450,BOOTS CONTEMPORARY ART SPACE,2307 CHEROKEE STREET 3RD FLOOR,SAINT LOUIS,63118-3250,0,A51
261568779,LINN H BEALKE CHARITABLE FOUNDATION,CENTRAL TRUST CO 7707 FORSYTH,ST LOUIS,63105-0000,0,T22
261572860,HEART OF THE OZARKS COUNTRY MUSIC ASSOCIATION,203E ABE TAYLOR,WEST PLAINS,65775-0000,0,A6B
261573088,MIDWAY USA FOUNDATION INC,6001W VAN HORN TAVERN RD STE C,COLUMBIA,65203-9258,0,N70
261575331,NEIGHBORS HELPING NEIGHBORS,PO BOX 371,BOONVILLE,65233-0371,0,K30
261575866,PARKWAY WEST AQUATIC BOOSTER CLUB,14653 CLAYTON RD,BALLWIN,63011-2656,0,B94
261578437,DOGWOOD CANYON FOUNDATION,2500 E KEARNEY ST,SPRINGFIELD,65898-0001,0,C99
261580875,BARRY LAWRENCE CRIMESTOPPERS,1901 E CLEVELAND ST,MONETT,65708-6156,0,I01
261581586,YOUTH SUBSTANCE ABUSE PREVENTION COALITION,210 N SPRIGG ST,CPE GIRARDEAU,63701-5530,0,F21
261585119,FOUNDATIONS OF LOVE INC,922 PENNY LN,SAINT PETERS,63376-7367,0,L21
261591931,ALAN D GREENBERG MEMORIAL SCHOLARSHIP FUND INC,4301 EARTH CITY EXPY,EARTH CITY,63045-1334,0,B82
261592212,ZOE FOUNDATION INC,PO BOX 481772,KANSAS CITY,64148-1772,0,P31
261602808,ABCS FOR AFRICA,90 HILLSIDE CT,FOUR SEASONS,65049-4803,0,T990
261604683,PHOENIX METRO OF ST LOUIS INC,211 N BROADWAY STE 3600,SAINT LOUIS,63102-2769,0,T23
261616105,OIL LIGHT MINISTRIES INC,14101 SOUTHERN RD,GRANDVIEW,64030-4062,0,X20
261616601,WAKA RESEARCH FOUNDATION,727 N 1ST ST STE 400,SAINT LOUIS,63102-2542,0,A80
261629960,MARK WILLARD CHARITABLE TRUST,25 DANFIELD RD,SAINT LOUIS,63124-1404,0,T20
261630963,DUANE CARTER CULTURAL FOUNDATION,32 SACKSTON WOODS LN,SAINT LOUIS,63141-8228,0,A23
261644400,INDIAN FOOTHILLS GOLF IMPROVEMENT CORPORATION,1104 FAIRLAWN AVE,MARSHALL,65340-2810,0,N31
261653034,LADDONIA ACTIVITIES BUILDING,PO BOX 157,LADDONIA,63352-0157,0,P80
261653335,WASHINGTON CLAYBUSTERS,1497 4 MILE RD,WASHINGTON,63090-6211,0,N60
261675774,SPRINGFIELD INNOVATION INC,524 N BOONVILLE AVE,SPRINGFIELD,65806-1004,0,S30
261682708,ASCENT RECOVERY RESIDENCES INC,1027 S MAIN STREETI SUITE 401,JOPLIN,64801-0000,0,F20
261688902,ASA CHRISTIAN ACADEMY,8390 LATTY AVE,HAZELWOOD,63042-3236,0,B20
261693450,PATTONVILLE EARLY CHILDHOOD PTO,2900 ADIE RD,SAINT ANN,63074-3704,0,B94
261700108,HANDS THAT SERVE,222 TIMBERCREST RD,SAINT LOUIS,63122-1314,0,P20
261701747,GRANTED MINISTRIES,137 JAYCEE DR,HANNIBAL,63401-3673,0,X20
261701895,SENIOR DENTAL HEALTHCARE,658 N NEW BALLAS RD,SAINT LOUIS,63141-6737,0,P20
261705038,FREEDOM IN CHRIST WORSHIP CENTER,203 E ARBELL ST,LEWISTOWN,63452-2578,0,X20
261708048,MCAULEY PORTFOLIO MANAGEMENT COMPANY,14528 S OUTER 40 STE 100,CHESTERFIELD,63017-5743,0,
261710733,LAMBDA CHI ALPHA FRATERNITY PROPERTY MANAGEMENT CORPORATION,414 E BROADWAY STE 200,COLUMBIA,65201-4471,0,N50
261715907,COMPANIONS FOREVER RESCUE,PO BOX 270033,SAINT LOUIS,63127-0033,0,D20
261721706,MISSOURI ASSOCIATION OF HEALTH UNDEWRITERS,8460 WATSON ROAD,WEBSTER GROVES,63119-5247,0,B60
261723079,MISSION POSSIBLE MINISTRIES INC,PO BOX 8451,KANSAS CITY,64114-0451,0,B90
261733641,HIS CALL MINISTRIES,1970 SPRING HILL RD,SPARTA,65753-9335,0,X20
261736444,MATT BLOUNT MEMORIAL SCHOLARSHIP FUND,PO BOX 3411,SPRINGFIELD,65808-3411,0,T90
261739734,UNION BASEBALL ASSOCIATION,PO BOX 132,UNION,63084-0132,0,N63
261740980,PARKWAY WEST BOYS LACROSSE CLUB PWBLC,1617 STIFEL WOODS DR,CHESTERFIELD,63017-8000,0,N60
261741385,TWO HEARTS FOR HOPE,PO BOX 1928,LEBANON,65536-1928,0,P40
261776840,MASSIE FAMILY CHARITABLE TRUST 1,211 N BROADWAY STE 3600,SAINT LOUIS,63102-2769,0,T20
261776926,MASSIE FAMILY CHARITABLE TRUST 2,211 N BROADWAY STE 3600,ST LOUIS,63102-2769,0,T20
261784582,KNOW JOEY FOUNDATION,PO BOX 300126,KANSAS CITY,64130-0126,0,O30
261786001,ONCE UPON A TIME IN THE VILLAGE OF JUSTIN,8008 CARONDELET AVE STE 214,SAINT LOUIS,63105-1724,0,N60
261786580,NORTH MISSOURI SPORTSMANS ALLIANCE INC,7094 LIV 533,CHILLICOTHE,64601-7340,0,O50
261791036,MERCY ROAD FELLOWSHIP,PO BOX 508,ST PETERS,63376-0010,1002000,
261801842,CHARACTERS TO LIFE,47 FOUR WINDS DR,SAINT PETERS,63376-1155,0,P99
261804347,CREATION MINISTRIES OF THE OZARKS INC,1440 STATE HWY 248 Q461,BRANSON,65616-9655,0,X20
261809875,IF NOT FOR GRACE MINISTRIES,5950 NE LAKEWOOD WAY,LEES SUMMIT,64064-2488,0,F60
261811717,REAL TALK INC,PO BOX 300158,UNIVERSITY CY,63130-0397,0,O50
261812442,BURKINA FASO OUTREACH INC,10045 LENOR DR,ST LOUIS,63123-4013,0,Q333
